team_1,team_2,count
BKN,POR,0
BKN,SAC,0
BKN,SAS,0
BKN,OKC,0
BKN,TOR,0
BKN,UTA,0
BKN,MEM,0
BKN,WAS,0
BKN,DET,0
BKN,CHA,0
BKN,CLE,0
BKN,GSW,0
NYK,ATL,-3
NYK,BOS,0
NYK,NOP,0
NYK,CHI,0
NYK,DAL,0
NYK,DEN,0
NYK,HOU,0
NYK,LAC,0
NYK,LAL,0
NYK,MIA,0
NYK,MIL,0
NYK,MIN,0
NYK,BKN,0
NYK,NYK,0
NYK,ORL,0
NYK,IND,0
NYK,PHI,0
NYK,PHX,0
NYK,POR,0
NYK,SAC,0
NYK,SAS,0
NYK,OKC,0
NYK,TOR,0
NYK,UTA,0
NYK,MEM,0
NYK,WAS,0
NYK,DET,0
NYK,CHA,0
NYK,CLE,0
NYK,GSW,0
ORL,ATL,0
ORL,BOS,0
ORL,NOP,0
ORL,CHI,0
ORL,DAL,0
ORL,DEN,0
ORL,HOU,0
ORL,LAC,0
ORL,LAL,0
ORL,MIA,0
ORL,MIL,0
ORL,MIN,0
ORL,BKN,0
ORL,NYK,0
ORL,ORL,0
ORL,IND,0
ORL,PHI,0
ORL,PHX,0
ORL,POR,0
ORL,SAC,0
ORL,SAS,0
ORL,OKC,0
ORL,TOR,0
ORL,UTA,0
ORL,MEM,0
ORL,WAS,0
ORL,DET,0
ORL,CHA,0
ORL,CLE,0
ORL,GSW,0
IND,ATL,0
IND,BOS,0
IND,NOP,0
IND,CHI,0
IND,DAL,0
IND,DEN,0
IND,HOU,0
IND,LAC,0
IND,LAL,0
IND,MIA,0
IND,MIL,0
IND,MIN,0
IND,BKN,0
IND,NYK,0
IND,ORL,0
IND,IND,0
IND,PHI,0
IND,PHX,0
IND,POR,0
IND,SAC,0
IND,SAS,0
IND,OKC,0
IND,TOR,0
IND,UTA,0
IND,MEM,0
IND,WAS,0
IND,DET,0
IND,CHA,0
IND,CLE,0
IND,GSW,0
PHI,ATL,-1
PHI,BOS,0
PHI,NOP,0
PHI,CHI,0
PHI,DAL,0
PHI,DEN,0
PHI,HOU,0
PHI,LAC,0
PHI,LAL,0
PHI,MIA,0
PHI,MIL,0
PHI,MIN,0
PHI,BKN,0
PHI,NYK,0
PHI,ORL,0
PHI,IND,0
PHI,PHI,0
PHI,PHX,0
PHI,POR,0
PHI,SAC,0
PHI,SAS,0
PHI,OKC,0
PHI,TOR,0
PHI,UTA,0
PHI,MEM,0
PHI,WAS,3
PHI,DET,0
PHI,CHA,0
PHI,CLE,0
PHI,GSW,0
PHX,ATL,0
PHX,BOS,0
PHX,NOP,0
PHX,CHI,0
PHX,DAL,0
PHX,DEN,4
PHX,HOU,0
PHX,LAC,2
PHX,LAL,2
PHX,MIA,0
PHX,MIL,-2
PHX,MIN,0
PHX,BKN,0
PHX,NYK,0
PHX,ORL,0
PHX,IND,0
PHX,PHI,0
PHX,PHX,0
PHX,POR,0
PHX,SAC,0
PHX,SAS,0
PHX,OKC,0
PHX,TOR,0
PHX,UTA,0
PHX,MEM,0
PHX,WAS,0
PHX,DET,0
PHX,CHA,0
PHX,CLE,0
PHX,GSW,0
POR,ATL,0
POR,BOS,0
POR,NOP,0
POR,CHI,0
POR,DAL,0
POR,DEN,-2
POR,HOU,0
POR,LAC,0
POR,LAL,0
POR,MIA,0
POR,MIL,0
POR,MIN,0
POR,BKN,0
POR,NYK,0
POR,ORL,0
POR,IND,0
POR,PHI,0
POR,PHX,0
POR,POR,0
POR,SAC,0
POR,SAS,0
POR,OKC,0
POR,TOR,0
POR,UTA,0
POR,MEM,0
POR,WAS,0
POR,DET,0
POR,CHA,0
POR,CLE,0
POR,GSW,0
SAC,ATL,0
SAC,BOS,0
SAC,NOP,0
SAC,CHI,0
SAC,DAL,0
SAC,DEN,0
SAC,HOU,0
SAC,LAC,0
SAC,LAL,0
SAC,MIA,0
SAC,MIL,0
SAC,MIN,0
SAC,BKN,0
SAC,NYK,0
SAC,ORL,0
SAC,IND,0
SAC,PHI,0
SAC,PHX,0
SAC,POR,0
SAC,SAC,0
SAC,SAS,0
SAC,OKC,0
SAC,TOR,0
SAC,UTA,0
SAC,MEM,0
SAC,WAS,0
SAC,DET,0
SAC,CHA,0
SAC,CLE,0
SAC,GSW,0
SAS,ATL,0
SAS,BOS,0
SAS,NOP,0
SAS,CHI,0
SAS,DAL,0
SAS,DEN,0
SAS,HOU,0
SAS,LAC,0
SAS,LAL,0
SAS,MIA,0
SAS,MIL,0
SAS,MIN,0
SAS,BKN,0
SAS,NYK,0
SAS,ORL,0
SAS,IND,0
SAS,PHI,0
SAS,PHX,0
SAS,POR,0
SAS,SAC,0
SAS,SAS,0
SAS,OKC,0
SAS,TOR,0
SAS,UTA,0
SAS,MEM,0
SAS,WAS,0
SAS,DET,0
SAS,CHA,0
SAS,CLE,0
SAS,GSW,0
OKC,ATL,0
OKC,BOS,0
OKC,NOP,0
OKC,CHI,0
OKC,DAL,0
OKC,DEN,0
OKC,HOU,0
OKC,LAC,0
OKC,LAL,0
OKC,MIA,0
OKC,MIL,0
OKC,MIN,0
OKC,BKN,0
OKC,NYK,0
OKC,ORL,0
OKC,IND,0
OKC,PHI,0
OKC,PHX,0
OKC,POR,0
OKC,SAC,0
OKC,SAS,0
OKC,OKC,0
OKC,TOR,0
OKC,UTA,0
OKC,MEM,0
OKC,WAS,0
OKC,DET,0
OKC,CHA,0
OKC,CLE,0
OKC,GSW,0
TOR,ATL,0
TOR,BOS,0
TOR,NOP,0
TOR,CHI,0
TOR,DAL,0
TOR,DEN,0
TOR,HOU,0
TOR,LAC,0
TOR,LAL,0
TOR,MIA,0
TOR,MIL,0
TOR,MIN,0
TOR,BKN,0
TOR,NYK,0
TOR,ORL,0
TOR,IND,0
TOR,PHI,0
TOR,PHX,0
TOR,POR,0
TOR,SAC,0
TOR,SAS,0
TOR,OKC,0
TOR,TOR,0
TOR,UTA,0
TOR,MEM,0
TOR,WAS,0
TOR,DET,0
TOR,CHA,0
TOR,CLE,0
TOR,GSW,0
UTA,ATL,0
UTA,BOS,0
UTA,NOP,0
UTA,CHI,0
UTA,DAL,0
UTA,DEN,0
UTA,HOU,0
UTA,LAC,-2
UTA,LAL,0
UTA,MIA,0
UTA,MIL,0
UTA,MIN,0
UTA,BKN,0
UTA,NYK,0
UTA,ORL,0
UTA,IND,0
UTA,PHI,0
UTA,PHX,0
UTA,POR,0
UTA,SAC,0
UTA,SAS,0
UTA,OKC,0
UTA,TOR,0
UTA,UTA,0
UTA,MEM,3
UTA,WAS,0
UTA,DET,0
UTA,CHA,0
UTA,CLE,0
UTA,GSW,0
MEM,ATL,0
MEM,BOS,0
MEM,NOP,0
MEM,CHI,0
MEM,DAL,0
MEM,DEN,0
MEM,HOU,0
MEM,LAC,0
